outcome,carat,cut,color,clarity,depth,table,price,x,y,z,a1,a2,a3,a4,a5,b1,b2,b3,b4,b5,a6,a7,a8,a9,a10,b6,b7,b8,b9,b10
0,2.24,Premium,J,SI2,62.2,59,13827,8.37,8.33,5.19,0.40578566188924,0.871823637979105,0.756927201524377,0.00494557805359364,0.886756060644984,0.892653330462053,0.846601132536307,0.320664873113856,0.72470239805989,0.900023823371157,-1.58546059620474,-0.00731554503200238,2.22930354309145,-0.0953734155326809,-0.112636782070978,-1.26411564097804,-0.852849581038994,0.0592640915478286,-2.48812070346139,-1.55390178182882
0,0.4,Premium,E,SI1,61.4,58,882,4.81,4.77,2.94,0.649283705977723,0.727729926351458,0.94850935949944,0.301959457807243,0.110225229524076,0.237552608596161,0.377393559552729,0.783197172451764,0.237930429633707,0.380443898495287,0.639119870652159,0.940098547673932,0.429298731869218,0.131852007517843,1.48725956106818,1.61648756726958,1.98792584416902,2.07031435255275,1.81765105655642,-0.586731755107181
0,0.51,Ideal,D,VS2,60.8,57,1769,5.18,5.21,3.16,0.890454665059224,0.895880734547973,0.870534328045324,0.165497427107766,0.745757255703211,0.930524100316688,0.844450779724866,0.374353151069954,0.758194433990866,0.889783292775974,-0.191894346823723,0.262347383114606,-1.67516726138933,-1.86816125572724,-0.967007677171964,-0.83349732194584,-0.270105208164737,0.16671380115574,-0.934539399164144,-1.45851281036833
0,0.3,Premium,G,VVS1,60.7,59,1013,4.37,4.33,2.64,0.0448045083321631,0.713236474199221,0.947863978799433,0.495735585456714,0.625820044893771,0.115842826897278,0.529034890932962,0.258475137175992,0.0110525451600552,0.750543980393559,-0.515343125954707,-0.843506292997118,-0.365351905736719,-0.0536934506435924,-0.0542304481240543,1.38381120317196,1.53954625872691,2.13568457699474,0.992403812810143,-0.845164765506427
0,0.33,Ideal,D,SI1,62.7,55,608,4.4,4.44,2.77,0.154815984889865,0.997892726678401,0.533186191460118,0.225143266376108,0.223102384014055,0.198908064048737,0.681543298065662,0.274649104801938,0.54975655535236,0.155151887331158,-0.32358682158038,-1.32886735041999,0.905027057134983,-1.29958510664923,-0.511798664055095,0.740994076115331,1.93188977917605,3.36600591959949,2.55129656058905,1.3736423085059
1,0.26,Ideal,E,VS1,62.1,56,556,4.09,4.12,2.55,0.80276005784981,0.566541628679261,0.921461342601106,0.491586416494101,0.441293991869316,0.399462976725772,0.2998226871714,0.278178827138618,0.332143344916403,0.926464322488755,-0.277670296149375,0.129763454547383,1.39030683214015,0.0977384432239092,0.287347174513041,-1.21959339465789,0.150102337478011,-1.13335120923376,1.20392688977033,0.42487061048044
0,1.41,Good,F,SI1,63.7,58,8212,7.06,7.01,4.48,0.688273762585595,0.267637121956795,0.925231705885381,0.870947752380744,0.174664880381897,0.940464941319078,0.520621198927984,0.410513329552487,0.994849114213139,0.14961495087482,-1.07349471819103,-0.974299292903729,-1.34170012525941,0.377265132125873,0.402099695754141,0.406808411356464,-2.29579049285782,-0.78042257499645,0.241184487041181,-1.39644818616242
0,1.3,Ideal,J,SI1,61.5,55,5728,7.03,7.06,4.33,0.443196270149201,0.934565757168457,0.424387912731618,0.643917524022982,0.118033101549372,0.200938042253256,0.996600887505338,0.50171410292387,0.435124040115625,0.62130215857178,-1.94380709137273,-0.19855056365188,0.707311462576182,0.985264489211089,-0.130256685524821,-0.87707668155677,-2.00156790445594,-0.186343316807442,-0.441139879430478,0.0558296297500427
0,0.42,Ideal,D,VVS2,62.5,57,1389,4.8,4.77,2.99,0.661499537527561,0.560574973700568,0.699648769572377,0.928729712963104,0.63921681791544,0.538657386088744,0.687772226519883,0.729511462384835,0.180255978833884,0.998714667046443,-0.83716103132346,-0.778259067743876,-1.59834617015898,-0.00333121693615324,-0.545367835835956,0.575145977408024,-0.412879217394489,0.576195404923675,-0.541449801146611,-0.416332993525236
0,0.53,Ideal,H,VS2,62.5,56,1314,5.15,5.19,3.23,0.483366723870859,0.130145895760506,0.751204028725624,0.424546638736501,0.551133537199348,0.0727510489523411,0.373886397574097,0.44550512637943,0.547977598849684,0.622314294567332,2.78427031661629,2.50858476006556,1.17498109746553,0.754160728991312,-1.06601443978537,-0.0757566526291202,-1.17332404892015,-0.621919400204672,0.0409929980223067,-0.123590229243848
0,0.5,Ideal,G,VVS2,62.2,56,1760,5.02,5.11,3.15,0.448897702153772,0.923754224320874,0.334261432988569,0.84714149357751,0.914990019751713,0.26475787605159,0.204826348926872,0.895507731009275,0.399141078582034,0.067641640547663,-0.991304366622748,-0.0239301357412379,1.17736626005343,-0.207735670692716,-0.780188079455964,-0.279670270168462,-0.375796777622488,-1.23609469721635,-0.518697707993516,0.227621165533487
1,1.01,Fair,G,SI1,64.2,59,4004,6.31,6.28,4.04,0.391878718044609,0.325059102615342,0.907920103752986,0.0949503297451884,0.433256847783923,0.367860022000968,0.485218720277771,0.897193498443812,0.237428767606616,0.387772479560226,1.30145652405748,0.240925969544631,0.185456085585311,0.869562310924478,0.719172402987628,-0.623540527327056,-1.16693037519809,0.366703645769438,-0.35428528534494,0.832591344081479
0,0.34,Ideal,D,VVS2,61.3,56,1174,4.48,4.52,2.76,0.081127469195053,0.551307029789314,0.17337069939822,0.169796678703278,0.876093205763027,0.15529666421935,0.666459006024525,0.392682668287307,0.493662878172472,0.0753473229706287,2.3476819138201,1.12057743640604,1.83929718449552,0.250031586798967,0.843138100770018,0.980722969736253,0.0311275772984376,0.930268812317955,0.407843372949966,-0.781546749559608
0,0.59,Ideal,F,VS2,62.9,55,1743,5.39,5.32,3.37,0.751469071255997,0.0852321137208492,0.132325001060963,0.487387156579644,0.350931250490248,0.309154491173103,0.48043126007542,0.0419778886716813,0.645021387841553,0.949689262546599,0.492277532802421,-1.03145897413323,-1.11492884805961,-1.44529865215483,-0.770875719114148,-1.17968279696051,-1.9047103381951,-1.06169975873982,-1.10889926735872,-1.62765399640452
0,1.06,Very Good,F,SI1,61.2,57,5142,6.58,6.68,4.06,0.705294406041503,0.293936217203736,0.569315049797297,0.209021447226405,0.122508794767782,0.606070606969297,0.622327438322827,0.910797897959128,0.499763191910461,0.657185830641538,0.883607234708546,2.05071925356358,1.85440232452995,0.413975478865851,-0.802509975324609,-1.87364105242938,-1.01820140138902,-0.73547615912556,-0.898982895923093,0.84375746201127
0,1.02,Premium,F,VS2,62.7,59,6333,6.44,6.41,4.03,0.257874142611399,0.0300888901110739,0.455755034228787,0.266005095327273,0.324631659546867,0.655529559357092,0.63112186617218,0.64568559313193,0.490989522309974,0.102801214903593,0.747291717692906,0.529954823732174,0.42483021067747,0.664998967372073,0.0761383080209297,1.60263762109832,0.70170239479282,1.93784933158772,1.25539486595309,-1.15998692033177
0,1.38,Premium,H,VS1,61,60,7233,7.21,7.16,4.38,0.0104981786571443,0.0407028156332672,0.0945669435895979,0.476948894327506,0.840865921927616,0.866744021885097,0.725448522018269,0.454901753924787,0.434103398350999,0.218314450467005,1.43008602415241,2.49458213246386,1.57342295015089,-0.229117953108668,-2.04131215111663,-1.38817280036217,-1.04550753993837,-0.364126872476139,-0.690829242039242,-0.0651142037081772
0,1.02,Very Good,F,VS2,62.8,57,6911,6.36,6.41,4.01,0.0650887421797961,0.27577837347053,0.846982338931412,0.127297325758263,0.502578545361757,0.339748434955254,0.818228138610721,0.0284981105942279,0.653745513409376,0.065734624164179,-0.518940244165013,-0.491545631577681,0.227290451398453,-0.80927009698387,0.207355595742854,2.18281198934643,-0.00118002310561027,0.45601498782987,0.204262431992747,0.320381705489851
1,1.09,Ideal,G,SI2,62.1,56,4670,6.66,6.59,4.12,0.860557547071949,0.180237842723727,0.879318061750382,0.264581736875698,0.0156307723373175,0.558767304755747,0.21239682729356,0.855389140779153,0.541799146449193,0.881648697890341,2.16659993263239,0.945408082566519,0.256300452992853,0.862094615270322,1.90317997140961,0.626019241573192,-0.606941608595817,0.691415668566123,-0.102202112447488,-0.00200778378107913
1,1.26,Fair,G,SI2,53.2,61,4966,7.44,7.36,3.94,0.297860204475001,0.286905906628817,0.917491381755099,0.666597236646339,0.0231954990886152,0.785244307946414,0.562795117497444,0.169000519439578,0.288908876711503,0.324588803341612,-1.01372803439529,-1.19277382709841,-1.54236464978029,-0.0984044875888136,-0.190741372336699,-0.968425540603685,-1.56742163075356,-2.40581973891711,-0.279536573329013,-0.0544895322979275
1,2.04,Premium,H,SI2,62.8,57,13790,8.13,8.08,5.09,0.553080374607816,0.784985838225111,0.916526561137289,0.264730935683474,0.656990327406675,0.205005760770291,0.318370038643479,0.249410027405247,0.874820746714249,0.489471121225506,-0.152639098431902,-1.27514078170401,-0.0602725694050331,-1.40576451885587,-0.889999353926367,-1.33659827515931,-0.663647589966443,-1.28001722844078,-0.0685092287354603,0.948451862262119
1,0.6,Very Good,G,SI1,61.1,57,1554,5.36,5.47,3.31,0.627527427393943,0.304414377082139,0.974932274548337,0.662531199865043,0.257639418821782,0.634637434966862,0.0788160734809935,0.774281812133268,0.807600224856287,0.972867650678381,-1.00832186347834,-0.413974261223253,1.12569499995633,1.51686859189044,0.0704850708610446,1.63013202399357,-0.229021110736076,-0.720504806730375,-1.30222303506963,-1.65053187672191
1,1.01,Very Good,G,VVS2,59.7,59,7226,6.5,6.56,3.9,0.449444267433137,0.0506797421257943,0.162558620329946,0.694377997424454,0.44847150077112,0.0370369025040418,0.178098324919119,0.519090122776106,0.630029752617702,0.341104391496629,0.470470891344917,-0.982893267895724,0.292861067503767,1.18457647938643,-0.568503508155289,0.0296870397309112,-0.51448727958641,-0.800604579985379,-1.48664182047778,-2.31831974724916
1,2.22,Very Good,I,SI2,63.2,57,16547,8.28,8.23,5.22,0.460681524593383,0.821979179279879,0.292644135886803,0.197592256357893,0.733468925114721,0.915134370094165,0.953986340668052,0.895836823619902,0.856831559212878,0.720161491306499,0.387622693913716,-0.730163512003308,1.85466263297845,2.05684068924716,0.484485817469091,-1.09075859354736,0.388617387087168,-0.374796916712903,0.262929625785064,-0.607861140696262
0,1.02,Very Good,D,SI1,62.7,60,5709,6.34,6.39,3.99,0.439991443650797,0.955212802626193,0.883797374321148,0.432889617281035,0.577110179001465,0.293056038441137,0.215954086510465,0.0691390037536621,0.152747166110203,0.964732937281951,-0.0166387415262604,-1.61019066246553,0.762312451334738,2.09462295843959,1.47865396409111,1.07721315808372,1.17402657294934,0.434115446275472,0.214875913230537,0.138205167249424
1,0.32,Premium,E,SI1,60.4,61,672,4.42,4.39,2.66,0.166483778972179,0.867139872163534,0.0985984352882951,0.27449583215639,0.833079820498824,0.0194028965197504,0.355536295101047,0.255416089436039,0.202978302258998,0.29675119346939,0.0579121265862302,0.210546907469219,-0.730173743944369,-0.448172368464334,-0.471715692807242,-0.187916690080672,-0.365249098964656,1.15902026094076,0.223195306546199,1.23824630508806
1,0.7,Very Good,D,VVS2,61.1,57,3622,5.7,5.75,3.5,0.628658263012767,0.0846737066749483,0.429321799892932,0.854745682096109,0.0343092354014516,0.764477718621492,0.250820316839963,0.80505085317418,0.926948171574622,0.420719935093075,0.768381265186806,0.687196005958436,-0.537475172594439,-0.51567620764429,0.610067659366746,-0.502349286312088,0.337971210465085,-1.01563026968656,-0.101296094967647,-0.163169520375249
0,1.06,Premium,H,VS2,60.8,59,5205,6.55,6.58,3.99,0.391250583343208,0.159705239580944,0.995138903148472,0.999901867937297,0.340125528164208,0.18823918281123,0.331648744409904,0.448399798711762,0.746752786682919,0.661079677287489,-1.59292892035572,-1.20353039171443,-0.250811297127538,-0.0959549980182485,0.617710005858674,-0.817797428556425,-0.697030297619926,-0.331516234913173,-1.22813550771584,0.50054500733786
0,1.01,Very Good,F,SI1,60.3,60,4972,6.46,6.55,3.92,0.52943359897472,0.0516314334236085,0.0963769506197423,0.432732849847525,0.23941563651897,0.525681303348392,0.59068188839592,0.726002030773088,0.920175736071542,0.353711039759219,0.410588864327107,0.507886138148574,0.152693538020012,1.26517448438184,0.508779562506261,0.599030053060749,-0.0775859873906209,2.38233097802324,1.44977913834566,0.822504130123698
0,0.91,Fair,H,SI2,64.4,57,2763,6.11,6.09,3.93,0.467504096217454,0.742597146891058,0.775792059488595,0.977525539463386,0.033279777970165,0.193868403322995,0.692417453275994,0.890981964534149,0.315965210553259,0.22294863127172,0.38755083862707,-0.586170273436124,0.153459466324717,-0.0163765370874956,-0.17902524690719,0.31707259512578,0.730949598640614,0.474625996990051,1.7438400466606,1.29169509857197
0,1.14,Ideal,D,SI2,61.4,56,5650,6.77,6.69,4.13,0.839902115054429,0.189195724204183,0.920803186250851,0.0267099817283452,0.13549947575666,0.345013591460884,0.069069535471499,0.0615514933597297,0.648766855942085,0.913811859674752,2.02403632423123,0.23784547075703,2.26987606005024,1.94038480370104,0.540500300776552,1.2239572420111,1.27444028169755,1.89185582509704,1.30694912370074,0.69457098084161
0,1,Fair,G,I1,64.9,56,2398,6.2,6.14,4.01,0.778617203701288,0.104221331654117,0.485247706761584,0.819125258130953,0.562985661206767,0.983431726926938,0.469105476513505,0.601232317276299,0.803187676239759,0.0981397794093937,-0.46408713437377,-0.521992919244476,-0.659234638810659,-1.10160996309885,0.863670849818819,0.168386271168776,-1.74884592232728,-1.29656099236521,-1.57047962271489,-1.13230868463421
0,0.39,Ideal,E,VS2,60.4,56,985,4.73,4.7,2.85,0.812028183136135,0.355621020309627,0.742011009948328,0.778181853238493,0.0253426635172218,0.159230544697493,0.738543238956481,0.977336596697569,0.448788822628558,0.321623353287578,-0.0811790436768133,0.101583065648947,0.331092431183802,1.05362761164184,0.261387511749059,0.31043016916562,-0.33218077792211,0.0211562891942971,-1.87485705757707,-2.18151856637199
1,0.32,Ideal,I,VS1,62.4,56,648,4.37,4.31,2.71,0.810508445138112,0.951561590656638,0.223773881327361,0.142474544234574,0.146492247469723,0.432460058247671,0.284807214979082,0.659722455078736,0.255727169336751,0.520443456247449,0.533519647503889,-0.339421489823692,1.23346238108211,-0.232239961916387,-0.168887677099806,0.846953961962817,0.963299466084566,1.07528966759356,0.243491760248834,0.947339258285911
0,0.32,Ideal,G,VS1,60.7,56,602,4.43,4.46,2.7,0.238018541131169,0.0504694185219705,0.524715607520193,0.626850550062954,0.00377915194258094,0.533219574950635,0.921929941279814,0.744085859274492,0.0933633840177208,0.437568060355261,1.25715277489614,1.68468710564953,1.9329089366685,2.56199926733668,0.144541568590097,1.55912215369838,1.30920337260815,-1.04312925091067,-1.10938198851785,-1.78190976052809
1,0.33,Ideal,E,VS1,60,57,625,4.47,4.5,2.69,0.00792131223715842,0.360788797261193,0.993319210363552,0.64300803327933,0.0478840691503137,0.765728085534647,0.748053024057299,0.558667958714068,0.464216403895989,0.172441000584513,-0.0927251343744379,-0.00417998199103636,0.320924937925682,1.78709015377975,-0.178412879723269,-1.29352669380185,-0.84945678287405,-1.2636118750627,-0.620125680804722,-0.142794381454607
1,0.54,Very Good,D,VS2,61.1,55,1892,5.24,5.37,3.24,0.154978619888425,0.0960917209740728,0.798831033054739,0.567782543133944,0.184921615058556,0.422229672549292,0.899605702375993,0.651657794602215,0.223774851765484,0.805481320945546,0.642982822986425,-0.0124550918745742,-0.203517616766614,-0.540606833670824,-2.07776438859777,-0.636737351480117,-0.627342832518167,0.14882351845943,-0.485769505296519,-0.16864879323067
1,0.71,Good,J,SI1,61.5,62,1755,5.61,5.66,3.47,0.807935745920986,0.238391262246296,0.0986138589214534,0.235719336895272,0.938698501558974,0.491474744630978,0.572387375403196,0.990332588320598,0.855669276788831,0.805187286809087,2.72490113780089,2.29426521210752,0.529168861282426,0.593600876649338,0.39589115836539,-0.035592285051954,-0.503803974198008,1.31986456493237,-0.180504792712989,-1.87998609559237
1,0.51,Ideal,F,VVS2,61.7,56,2197,5.11,5.13,3.16,0.216159398900345,0.914655407192186,0.738580651348457,0.995174282463267,0.747055558487773,0.93560217670165,0.392702253768221,0.982405375456437,0.612262115580961,0.636363480938599,-0.371589045743432,-1.18536866309782,-2.16367424190469,-1.33566949707203,0.839859646549317,-0.286136380081211,1.1952791972314,1.10139852093075,0.677611575574418,0.00984892867040643
0,1.01,Ideal,G,SI2,62.1,59,4209,6.45,6.41,3.99,0.824578727362678,0.761430113576353,0.834424993721768,0.321063117822632,0.946282704826444,0.710906864376739,0.14825477451086,0.460394924506545,0.452102944720537,0.460286839166656,-0.380089531443019,-0.0743876239472531,-0.414189188631892,-1.47665364960187,-0.415054462448015,-0.253766857808037,-0.332470507105603,1.00373415490174,0.0463016474322778,-0.70624081415722
0,1.7,Premium,I,VS2,62,59,10929,7.6,7.55,4.7,0.832276408560574,0.276861093239859,0.861746696056798,0.814327458385378,0.93222806439735,0.908786055864766,0.722929668612778,0.234795294003561,0.165048790397123,0.45220916508697,-0.916441951278937,-0.618904389133281,-0.931466009570967,-0.563994099226654,-1.44527571433855,-0.663925545279207,-0.10337957318566,0.140798902996306,-0.648233487585562,-0.277000171188905
1,0.5,Good,I,VS1,61.2,61,1193,5.03,5.06,3.09,0.452315687900409,0.580620004562661,0.283449969487265,0.808974885381758,0.24547331337817,0.91121190530248,0.621726739220321,0.577401461079717,0.236600674223155,0.913466879399493,-0.116518610335285,-0.408462987706199,0.927168180178511,1.0462354876935,-0.488317799006689,0.764736791238626,0.755137371229213,-0.189940794976047,-0.734949648911829,0.820719093374513
